pool,source,check,reason,points,penalty,section
,TSCO,forensic_gap:beneish_components,no usable vendor data for: receivables days (DSRI),1.0,-0.01,per_item
,TSCO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI)",1.0,-0.01,per_item
general,TSM,stage1_veto:refused_rows,"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_item
,TTE,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,TTE,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,TVE.TO,forensic_gap:beneish_components,no usable vendor data for: asset quality (AQI),1.0,-0.01,per_item
,TVE.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: asset quality (AQI)",1.0,-0.01,per_item
general,UBI.PA,stage1_veto:refused_rows,"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_item
,ULH,forensic_gap:beneish_components,no usable vendor data for: accruals (TATA),1.0,-0.01,per_item
,ULH,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: accruals (TATA)",1.0,-0.01,per_item
,UMI.BR,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,UMI.BR,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,UPS,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,UPS,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,USA.TO,forensic_gap:beneish_components,no usable vendor data for: gross margin (GMI),1.0,-0.01,per_item
,USA.TO,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",1.0,-0.01,per_item
,USLM,forensic_gap:beneish_components,no usable vendor data for: asset quality (AQI),1.0,-0.01,per_item
,USLM,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: asset quality (AQI)",1.0,-0.01,per_item
,UTDI.DE,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,UTDI.DE,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,VBK.DE,forensic_gap:beneish_components,no usable vendor data for: gross margin (GMI),1.0,-0.01,per_item
,VBK.DE,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",1.0,-0.01,per_item
,VEND.OL,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,VEND.OL,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,VESTUM.ST,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,VESTUM.ST,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,VIMIAN.ST,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
general,VIMIAN.ST,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,VOW.DE,stage1_veto:refused_rows,"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_item
general,VRTX,stage1_veto:refused_rows,"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_item
,WAWI.OL,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,WAWI.OL,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,WFG,forensic_gap:beneish_components,no usable vendor data for: gross margin (GMI),1.0,-0.01,per_item
,WFG,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",1.0,-0.01,per_item
general,WPRT,stage1_veto:refused_rows,"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_item
,YAR.OL,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,YAR.OL,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
,ZAP.OL,forensic_gap:beneish_components,no usable vendor data for: SG&A intensity (SGAI),1.0,-0.01,per_item
,ZAP.OL,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",1.0,-0.01,per_item
general,000270.KS,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
FinManager,001720.KS,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,003230.KS,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
,006360.KS,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (0 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
,009240.KS,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
general,009970.KS,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
,012330.KS,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
REIT,013120.KQ,stage1_veto:refused_rows,"reitEbitdaInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,014910.KS,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
,026940.KS,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
general,033640.KQ,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,039440.KQ,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
,045390.KQ,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
,089030.KQ,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
general,101490.KQ,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,111770.KS,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,158430.KQ,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,214450.KQ,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,290650.KQ,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,AAL,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,ABB.ST,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
general,ABXX.TO,unpriceable:no_traded_value_reading,"no usable traded-value reading: dollarVolume_usd could not be formed (no profile price, no trading currency, no FX rate, or no volAvg capture), so the $/day floor could not judge this name and kept it. It is charged rather than screened.",1.0,-0.01,per_item
general,ACB,stage1_veto:refused_rows,"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_item
,ACT.DE,forensic_gap:no_verdict,"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean",1.0,-0.01,per_item
